Subject,Code,,Event Type,Time,TTime,Condition,Decisions,Outcomes,Reaction Time,Stimuli_Order,High_Reward_Chosen,High_Loss_Chosen
LN_VTA_12,trial_93_rew_27_f2_f1_acum_r12_l10_task_2_sess_1,,Picture,[9137.8077637],[0],1,2,1,1.4496932,f2_f1,1,
LN_VTA_12,trial_94_rew_28_f1_f2_acum_r13_l10_task_2_sess_1,,Picture,[9142.8072709],[0],1,1,1,0.8023325,f1_f2,1,
LN_VTA_12,trial_95_rew_29_f1_f2_acum_r14_l10_task_2_sess_1,,Picture,[9147.8072947],[0],1,1,0,0.89798045,f1_f2,1,
LN_VTA_12,trial_96_los_33_f1_f2_acum_r14_l10_task_2_sess_1,,Picture,[9152.8077899],[0],2,1,-1,1.04557115,f1_f2,,1
LN_VTA_12,trial_97_los_34_f1_f2_acum_r14_l11_task_2_sess_1,,Picture,[9157.8079127],[0],2,2,0,1.12835565,f1_f2,,0
LN_VTA_12,trial_98_rew_30_f2_f1_acum_r14_l11_task_2_sess_1,,Picture,[9162.8074573],[0],1,2,0,1.056016,f2_f1,1,
LN_VTA_12,trial_100_los_35_f2_f1_acum_r14_l11_task_2_sess_1,,Picture,[9172.8076695],[0],2,2,0,0.9808004,f2_f1,,1
LN_VTA_12,trial_101_neu_36_f2_f1_acum_r14_l11_task_2_sess_1,,Picture,[9177.8067333],[0],3,2,0,1.09358735,f2_f1,,
LN_VTA_12,trial_102_rew_31_f1_f2_acum_r14_l11_task_2_sess_1,,Picture,[9182.8074074],[0],1,2,0,1.21779635,f1_f2,0,
LN_VTA_12,trial_103_neu_37_f2_f1_acum_r14_l11_task_2_sess_1,,Picture,[9187.8075299],[0],3,2,0,1.1217895,f2_f1,,
LN_VTA_12,trial_105_neu_38_f2_f1_acum_r14_l11_task_2_sess_1,,Picture,[9197.806704],[0],3,2,0,1.1085496,f2_f1,,
LN_VTA_12,trial_106_neu_39_f2_f1_acum_r14_l11_task_2_sess_1,,Picture,[9202.8068476],[0],3,1,0,0.88249515,f2_f1,,
LN_VTA_12,trial_107_rew_32_f1_f2_acum_r14_l11_task_2_sess_1,,Picture,[9207.8072894],[0],1,1,0,0.7330648,f1_f2,1,
LN_VTA_12,trial_108_rew_33_f2_f1_acum_r14_l11_task_2_sess_1,,Picture,[9212.8074024],[0],1,2,0,0.4860565,f2_f1,1,
LN_VTA_12,trial_109_rew_34_f2_f1_acum_r14_l11_task_2_sess_1,,Picture,[9217.8074029],[0],1,2,1,0.95795955,f2_f1,1,
LN_VTA_12,trial_110_los_37_f2_f1_acum_r15_l11_task_2_sess_1,,Picture,[9222.8079624],[0],2,2,-1,1.0554281,f2_f1,,1
LN_VTA_12,trial_111_rew_35_f2_f1_acum_r15_l12_task_2_sess_1,,Picture,[9227.8077695],[0],1,1,1,1.2076163,f2_f1,0,
LN_VTA_12,trial_112_rew_36_f2_f1_acum_r16_l12_task_2_sess_1,,Picture,[9232.8078132],[0],1,1,0,0.42842795,f2_f1,0,
LN_VTA_12,trial_113_rew_37_f2_f1_acum_r16_l12_task_2_sess_1,,Picture,[9237.8074718],[0],1,1,0,1.0209289,f2_f1,0,
LN_VTA_12,trial_114_rew_38_f1_f2_acum_r16_l12_task_2_sess_1,,Picture,[9242.8073877],[0],1,1,0,0.723844,f1_f2,1,
LN_VTA_12,trial_115_los_38_f2_f1_acum_r16_l12_task_2_sess_1,,Picture,[9247.8078526],[0],2,1,0,1.43935045,f2_f1,,0
LN_VTA_12,trial_116_los_39_f1_f2_acum_r16_l12_task_2_sess_1,,Picture,[9252.8078031],[0],2,2,-1,1.324262,f1_f2,,0
LN_VTA_12,trial_117_neu_40_f2_f1_acum_r16_l13_task_2_sess_1,,Picture,[9257.8068639],[0],3,1,0,1.19629095,f2_f1,,
LN_VTA_12,trial_118_rew_39_f1_f2_acum_r16_l13_task_2_sess_1,,Picture,[9262.8074484],[0],1,1,1,1.03488105,f1_f2,1,
LN_VTA_12,trial_119_los_40_f1_f2_acum_r17_l13_task_2_sess_1,,Picture,[9267.8078696],[0],2,1,-1,1.11347695,f1_f2,,1
LN_VTA_12,trial_120_rew_40_f1_f2_acum_r17_l14_task_2_sess_1,,Picture,[9272.8075194],[0],1,1,0,0.7448314,f1_f2,1,
LN_VTA_13,trial_1_neu_1_f1_f2_acum_r0_l0_task_1_sess_1,,Picture,[246019.0980403],[0],3,1,0,0.8931501,f1_f2,,
LN_VTA_13,trial_2_neu_2_f2_f1_acum_r0_l0_task_1_sess_1,,Picture,[246024.0979915],[0],3,1,0,0.9925286,f2_f1,,
LN_VTA_13,trial_3_rew_1_f1_f2_acum_r0_l0_task_1_sess_1,,Picture,[246029.0985629],[0],1,2,0,1.393051,f1_f2,0,
LN_VTA_13,trial_4_neu_3_f1_f2_acum_r0_l0_task_1_sess_1,,Picture,[246034.0977924],[0],3,1,0,1.39989365,f1_f2,,
LN_VTA_13,trial_6_los_1_f2_f1_acum_r0_l0_task_1_sess_1,,Picture,[246044.0974308],[0],2,1,-1,0.84506405,f2_f1,,0
LN_VTA_13,trial_7_rew_2_f2_f1_acum_r0_l1_task_1_sess_1,,Picture,[246049.0986089],[0],1,2,1,0.8254843,f2_f1,1,
LN_VTA_13,trial_8_los_2_f1_f2_acum_r1_l1_task_1_sess_1,,Picture,[246054.097131],[0],2,2,0,1.0634709,f1_f2,,0
LN_VTA_13,trial_9_los_3_f1_f2_acum_r1_l1_task_1_sess_1,,Picture,[246059.0973633],[0],2,2,0,1.35420065,f1_f2,,0
LN_VTA_13,trial_10_los_4_f2_f1_acum_r1_l1_task_1_sess_1,,Picture,[246064.0974997],[0],2,1,0,0.88901545,f2_f1,,0
LN_VTA_13,trial_11_los_5_f1_f2_acum_r1_l1_task_1_sess_1,,Picture,[246069.0972539],[0],2,1,0,1.46125005,f1_f2,,1
LN_VTA_13,trial_13_neu_5_f2_f1_acum_r1_l1_task_1_sess_1,,Picture,[246079.0979342],[0],3,1,0,1.02459565,f2_f1,,
LN_VTA_13,trial_14_los_6_f1_f2_acum_r1_l1_task_1_sess_1,,Picture,[246084.097652],[0],2,2,0,0.9767823,f1_f2,,0
LN_VTA_13,trial_15_los_7_f1_f2_acum_r1_l1_task_1_sess_1,,Picture,[246089.0979719],[0],2,1,0,1.07261385,f1_f2,,1
LN_VTA_13,trial_16_rew_4_f2_f1_acum_r1_l1_task_1_sess_1,,Picture,[246094.0985603],[0],1,2,1,1.0251628,f2_f1,1,
LN_VTA_13,trial_17_neu_6_f1_f2_acum_r2_l1_task_1_sess_1,,Picture,[246099.0980001],[0],3,1,0,1.08453325,f1_f2,,
LN_VTA_13,trial_19_neu_7_f1_f2_acum_r2_l1_task_1_sess_1,,Picture,[246109.0981137],[0],3,1,0,1.25750575,f1_f2,,
LN_VTA_13,trial_20_neu_8_f1_f2_acum_r2_l1_task_1_sess_1,,Picture,[246114.1095303],[0],3,2,0,0.9657887,f1_f2,,
LN_VTA_13,trial_21_los_8_f2_f1_acum_r2_l1_task_1_sess_1,,Picture,[246119.1091706],[0],2,1,0,1.41737115,f2_f1,,0
LN_VTA_13,trial_23_neu_10_f1_f2_acum_r2_l1_task_1_sess_1,,Picture,[246129.1095538],[0],3,2,0,0.88788855,f1_f2,,
LN_VTA_13,trial_24_neu_11_f2_f1_acum_r2_l1_task_1_sess_1,,Picture,[246134.1048362],[0],3,2,0,1.34153655,f2_f1,,
LN_VTA_13,trial_25_los_9_f2_f1_acum_r2_l1_task_1_sess_1,,Picture,[246139.1084612],[0],2,1,0,0.99091275,f2_f1,,0
LN_VTA_13,trial_27_neu_13_f1_f2_acum_r2_l1_task_1_sess_1,,Picture,[246149.1070102],[0],3,1,0,1.0304213,f1_f2,,
LN_VTA_13,trial_28_los_10_f2_f1_acum_r2_l1_task_1_sess_1,,Picture,[246154.1177413],[0],2,2,-1,1.0266196,f2_f1,,1
LN_VTA_13,trial_29_rew_6_f2_f1_acum_r2_l2_task_1_sess_1,,Picture,[246159.1103489],[0],1,2,1,1.4440679,f2_f1,1,
LN_VTA_13,trial_30_los_11_f1_f2_acum_r3_l2_task_1_sess_1,,Picture,[246164.1091065],[0],2,2,0,1.40819105,f1_f2,,0
LN_VTA_13,trial_35_rew_9_f1_f2_acum_r3_l2_task_1_sess_1,,Picture,[246189.1099742],[0],1,1,0,0.8253786,f1_f2,1,
LN_VTA_13,trial_36_los_13_f1_f2_acum_r3_l2_task_1_sess_1,,Picture,[246194.1088547],[0],2,2,-1,0.8709506,f1_f2,,0
LN_VTA_13,trial_37_los_14_f1_f2_acum_r3_l3_task_1_sess_1,,Picture,[246199.1096529],[0],2,2,0,0.89363065,f1_f2,,0
LN_VTA_13,trial_38_rew_10_f2_f1_acum_r3_l3_task_1_sess_1,,Picture,[246204.1109212],[0],1,1,1,0.76830285,f2_f1,0,
LN_VTA_13,trial_39_neu_15_f1_f2_acum_r4_l3_task_1_sess_1,,Picture,[246209.1098483],[0],3,1,0,1.01348915,f1_f2,,
LN_VTA_13,trial_40_los_15_f2_f1_acum_r4_l3_task_1_sess_1,,Picture,[246214.1161969],[0],2,1,-1,1.3010339,f2_f1,,0
LN_VTA_13,trial_41_neu_16_f2_f1_acum_r4_l4_task_1_sess_1,,Picture,[246219.1097553],[0],3,2,0,0.6732294,f2_f1,,
LN_VTA_13,trial_42_rew_11_f1_f2_acum_r4_l4_task_1_sess_1,,Picture,[246224.1107283],[0],1,1,1,0.7684015,f1_f2,1,
LN_VTA_13,trial_43_neu_17_f2_f1_acum_r5_l4_task_1_sess_1,,Picture,[246229.1104676],[0],3,2,0,0.78786745,f2_f1,,
LN_VTA_13,trial_44_los_16_f2_f1_acum_r5_l4_task_1_sess_1,,Picture,[246234.1169791],[0],2,1,0,0.7074188,f2_f1,,0
LN_VTA_13,trial_45_neu_18_f2_f1_acum_r5_l4_task_1_sess_1,,Picture,[246239.1088656],[0],3,1,0,0.93852845,f2_f1,,
LN_VTA_13,trial_46_neu_19_f2_f1_acum_r5_l4_task_1_sess_1,,Picture,[246244.1096152],[0],3,2,0,0.94665785,f2_f1,,
LN_VTA_13,trial_47_rew_12_f1_f2_acum_r5_l4_task_1_sess_1,,Picture,[246249.1095378],[0],1,1,0,1.04056515,f1_f2,1,
LN_VTA_13,trial_48_rew_13_f2_f1_acum_r5_l4_task_1_sess_1,,Picture,[246254.1103542],[0],1,2,0,1.1947139,f2_f1,1,
LN_VTA_13,trial_49_rew_14_f2_f1_acum_r5_l4_task_1_sess_1,,Picture,[246259.1100724],[0],1,1,1,1.1781985,f2_f1,0,
LN_VTA_13,trial_50_los_17_f2_f1_acum_r6_l4_task_1_sess_1,,Picture,[246264.117428],[0],2,1,0,1.50666395,f2_f1,,0
LN_VTA_13,trial_54_rew_18_f1_f2_acum_r6_l4_task_1_sess_1,,Picture,[246284.1104313],[0],1,2,0,0.7657616,f1_f2,0,
LN_VTA_13,trial_55_los_18_f2_f1_acum_r6_l4_task_1_sess_1,,Picture,[246289.1166285],[0],2,1,0,0.7504828,f2_f1,,0
LN_VTA_13,trial_56_los_19_f1_f2_acum_r6_l4_task_1_sess_1,,Picture,[246294.1084089],[0],2,2,-1,0.84659235,f1_f2,,0
LN_VTA_13,trial_57_neu_20_f2_f1_acum_r6_l5_task_1_sess_1,,Picture,[246299.1100232],[0],3,1,0,0.993057,f2_f1,,
LN_VTA_13,trial_58_rew_19_f1_f2_acum_r6_l5_task_1_sess_1,,Picture,[246304.1110079],[0],1,2,0,1.12811875,f1_f2,0,
LN_VTA_13,trial_59_los_20_f1_f2_acum_r6_l5_task_1_sess_1,,Picture,[246309.1095998],[0],2,1,-1,1.3066163,f1_f2,,1
LN_VTA_13,trial_60_rew_20_f1_f2_acum_r6_l6_task_1_sess_1,,Picture,[246314.1106302],[0],1,2,1,0.85127725,f1_f2,0,
LN_VTA_13,trial_61_neu_21_f1_f2_acum_r7_l6_task_1_sess_1,,Picture,[246319.1059085],[0],3,2,0,1.0791523,f1_f2,,
LN_VTA_13,trial_62_neu_22_f2_f1_acum_r7_l6_task_1_sess_1,,Picture,[246324.1103539],[0],3,1,0,0.8757791,f2_f1,,
LN_VTA_13,trial_63_rew_21_f1_f2_acum_r7_l6_task_1_sess_1,,Picture,[246329.1107391],[0],1,1,1,0.9887406,f1_f2,1,
LN_VTA_13,trial_64_neu_23_f1_f2_acum_r8_l6_task_1_sess_1,,Picture,[246334.1104029],[0],3,2,0,0.8806566,f1_f2,,
LN_VTA_13,trial_65_neu_24_f1_f2_acum_r8_l6_task_1_sess_1,,Picture,[246339.1103591],[0],3,1,0,1.07777215,f1_f2,,
LN_VTA_13,trial_66_los_21_f2_f1_acum_r8_l6_task_1_sess_1,,Picture,[246344.1100364],[0],2,2,-1,0.98916855,f2_f1,,1
LN_VTA_13,trial_67_rew_22_f2_f1_acum_r8_l7_task_1_sess_1,,Picture,[246349.1118305],[0],1,1,1,1.12208095,f2_f1,0,
LN_VTA_13,trial_68_los_22_f1_f2_acum_r9_l7_task_1_sess_1,,Picture,[246354.1089578],[0],2,2,0,0.8462075,f1_f2,,0
LN_VTA_13,trial_69_los_23_f1_f2_acum_r9_l7_task_1_sess_1,,Picture,[246359.1102236],[0],2,1,-1,0.9926181,f1_f2,,1
LN_VTA_13,trial_70_los_24_f2_f1_acum_r9_l8_task_1_sess_1,,Picture,[246364.1182749],[0],2,2,-1,1.19477695,f2_f1,,1
LN_VTA_13,trial_73_neu_25_f2_f1_acum_r9_l9_task_1_sess_1,,Picture,[246379.1039959],[0],3,2,0,0.9360053,f2_f1,,
LN_VTA_13,trial_74_los_26_f1_f2_acum_r9_l9_task_1_sess_1,,Picture,[246384.1091219],[0],2,1,-1,1.00971145,f1_f2,,1
LN_VTA_13,trial_75_los_27_f1_f2_acum_r9_l10_task_1_sess_1,,Picture,[246389.1088027],[0],2,2,0,1.06119065,f1_f2,,0
LN_VTA_13,trial_76_rew_24_f2_f1_acum_r9_l10_task_1_sess_1,,Picture,[246394.1111447],[0],1,1,0,1.02104155,f2_f1,0,
LN_VTA_13,trial_77_neu_26_f1_f2_acum_r9_l10_task_1_sess_1,,Picture,[246399.1104662],[0],3,2,0,1.16429295,f1_f2,,
LN_VTA_13,trial_78_rew_25_f1_f2_acum_r9_l10_task_1_sess_1,,Picture,[246404.1099984],[0],1,1,1,1.1898769,f1_f2,1,
LN_VTA_13,trial_80_neu_28_f1_f2_acum_r10_l10_task_1_sess_1,,Picture,[246414.1104598],[0],3,1,0,1.24228055,f1_f2,,
LN_VTA_13,trial_84_neu_31_f2_f1_acum_r10_l10_task_1_sess_1,,Picture,[246434.1099773],[0],3,1,0,0.4188531,f2_f1,,
LN_VTA_13,trial_85_los_29_f2_f1_acum_r10_l10_task_1_sess_1,,Picture,[246439.1182345],[0],2,2,-1,1.28262355,f2_f1,,1
LN_VTA_13,trial_86_neu_32_f2_f1_acum_r10_l11_task_1_sess_1,,Picture,[246444.1104265],[0],3,2,0,1.2873258,f2_f1,,
LN_VTA_13,trial_87_neu_33_f1_f2_acum_r10_l11_task_1_sess_1,,Picture,[246449.111556],[0],3,1,0,1.08557265,f1_f2,,
LN_VTA_13,trial_88_los_30_f2_f1_acum_r10_l11_task_1_sess_1,,Picture,[246454.1170642],[0],2,2,-1,1.1647501,f2_f1,,1
LN_VTA_13,trial_93_rew_27_f2_f1_acum_r10_l12_task_1_sess_1,,Picture,[246479.110512],[0],1,2,1,0.5863633,f2_f1,1,
LN_VTA_13,trial_94_rew_28_f1_f2_acum_r11_l12_task_1_sess_1,,Picture,[246484.1103147],[0],1,1,1,1.09944625,f1_f2,1,
LN_VTA_13,trial_95_rew_29_f1_f2_acum_r12_l12_task_1_sess_1,,Picture,[246489.1105018],[0],1,1,0,0.8481788,f1_f2,1,
LN_VTA_13,trial_96_los_33_f1_f2_acum_r12_l12_task_1_sess_1,,Picture,[246494.1099539],[0],2,2,-1,1.39486445,f1_f2,,0
LN_VTA_13,trial_98_rew_30_f2_f1_acum_r12_l13_task_1_sess_1,,Picture,[246504.1106713],[0],1,2,0,1.15811045,f2_f1,1,
LN_VTA_13,trial_99_neu_35_f1_f2_acum_r12_l13_task_1_sess_1,,Picture,[246509.1102482],[0],3,1,0,1.31342825,f1_f2,,
LN_VTA_13,trial_102_rew_31_f1_f2_acum_r12_l13_task_1_sess_1,,Picture,[246524.1105897],[0],1,1,1,0.9840897,f1_f2,1,
LN_VTA_13,trial_103_neu_37_f2_f1_acum_r13_l13_task_1_sess_1,,Picture,[246529.1102419],[0],3,2,0,0.8766028,f2_f1,,
LN_VTA_13,trial_104_los_36_f2_f1_acum_r13_l13_task_1_sess_1,,Picture,[246534.1182397],[0],2,1,0,1.08136275,f2_f1,,0
LN_VTA_13,trial_107_rew_32_f1_f2_acum_r13_l13_task_1_sess_1,,Picture,[246549.1025865],[0],1,2,1,0.45614225,f1_f2,0,
LN_VTA_13,trial_109_rew_34_f2_f1_acum_r14_l13_task_1_sess_1,,Picture,[246559.110996],[0],1,2,1,0.92183685,f2_f1,1,
LN_VTA_13,trial_111_rew_35_f2_f1_acum_r15_l13_task_1_sess_1,,Picture,[246569.110116],[0],1,2,1,0.80952005,f2_f1,1,
LN_VTA_13,trial_112_rew_36_f2_f1_acum_r16_l13_task_1_sess_1,,Picture,[246574.110059],[0],1,2,1,1.0404555,f2_f1,1,
LN_VTA_13,trial_114_rew_38_f1_f2_acum_r17_l13_task_1_sess_1,,Picture,[246584.1099657],[0],1,1,0,0.8547005,f1_f2,1,
LN_VTA_13,trial_115_los_38_f2_f1_acum_r17_l13_task_1_sess_1,,Picture,[246589.1163723],[0],2,2,-1,1.1882207,f2_f1,,1
LN_VTA_13,trial_119_los_40_f1_f2_acum_r17_l14_task_1_sess_1,,Picture,[246609.1105139],[0],2,2,0,0.68986115,f1_f2,,0
LN_VTA_13,trial_120_rew_40_f1_f2_acum_r17_l14_task_1_sess_1,,Picture,[246614.1100448],[0],1,1,0,0.7444715,f1_f2,1,
LN_VTA_13,trial_1_neu_1_f1_f2_acum_r0_l0_task_2_sess_1,,Picture,[246795.6751897],[0],3,1,0,0.99542985,f1_f2,,
LN_VTA_13,trial_2_neu_2_f2_f1_acum_r0_l0_task_2_sess_1,,Picture,[246800.6744465],[0],3,1,0,1.0380698,f2_f1,,
LN_VTA_13,trial_3_rew_1_f1_f2_acum_r0_l0_task_2_sess_1,,Picture,[246805.6747732],[0],1,2,0,0.9855334,f1_f2,0,
LN_VTA_13,trial_4_neu_3_f1_f2_acum_r0_l0_task_2_sess_1,,Picture,[246810.6740246],[0],3,1,0,0.93937745,f1_f2,,
LN_VTA_13,trial_5_neu_4_f1_f2_acum_r0_l0_task_2_sess_1,,Picture,[246815.6761782],[0],3,2,0,0.797419,f1_f2,,
LN_VTA_13,trial_6_los_1_f2_f1_acum_r0_l0_task_2_sess_1,,Picture,[246820.6755492],[0],2,1,-1,0.9867744,f2_f1,,0
LN_VTA_13,trial_7_rew_2_f2_f1_acum_r0_l1_task_2_sess_1,,Picture,[246825.6753017],[0],1,2,1,0.93605205,f2_f1,1,
LN_VTA_13,trial_8_los_2_f1_f2_acum_r1_l1_task_2_sess_1,,Picture,[246830.6758041],[0],2,1,0,1.3277893,f1_f2,,1
LN_VTA_13,trial_9_los_3_f1_f2_acum_r1_l1_task_2_sess_1,,Picture,[246835.6758648],[0],2,1,-1,0.93442175,f1_f2,,1
LN_VTA_13,trial_11_los_5_f1_f2_acum_r1_l2_task_2_sess_1,,Picture,[246845.6758161],[0],2,1,0,1.22123785,f1_f2,,1
LN_VTA_13,trial_12_rew_3_f1_f2_acum_r1_l2_task_2_sess_1,,Picture,[246850.6753339],[0],1,2,0,1.445052,f1_f2,0,
LN_VTA_13,trial_14_los_6_f1_f2_acum_r1_l2_task_2_sess_1,,Picture,[246860.6755689],[0],2,1,-1,0.8595362,f1_f2,,1
LN_VTA_13,trial_18_rew_5_f1_f2_acum_r1_l3_task_2_sess_1,,Picture,[246880.6754741],[0],1,1,1,0.91159935,f1_f2,1,
LN_VTA_13,trial_19_neu_7_f1_f2_acum_r2_l3_task_2_sess_1,,Picture,[246885.6745666],[0],3,2,0,0.72806735,f1_f2,,
LN_VTA_13,trial_20_neu_8_f1_f2_acum_r2_l3_task_2_sess_1,,Picture,[246890.6751211],[0],3,2,0,0.79712355,f1_f2,,
LN_VTA_13,trial_21_los_8_f2_f1_acum_r2_l3_task_2_sess_1,,Picture,[246895.67565],[0],2,1,0,0.7834875,f2_f1,,0
LN_VTA_13,trial_22_neu_9_f1_f2_acum_r2_l3_task_2_sess_1,,Picture,[246900.674484],[0],3,2,0,1.0896645,f1_f2,,
LN_VTA_13,trial_23_neu_10_f1_f2_acum_r2_l3_task_2_sess_1,,Picture,[246905.6747869],[0],3,1,0,1.002232,f1_f2,,
LN_VTA_13,trial_24_neu_11_f2_f1_acum_r2_l3_task_2_sess_1,,Picture,[246910.6750395],[0],3,2,0,0.98003285,f2_f1,,
LN_VTA_13,trial_25_los_9_f2_f1_acum_r2_l3_task_2_sess_1,,Picture,[246915.675786],[0],2,2,-1,1.03838215,f2_f1,,1
LN_VTA_13,trial_26_neu_12_f2_f1_acum_r2_l4_task_2_sess_1,,Picture,[246920.6748466],[0],3,1,0,0.82929575,f2_f1,,
LN_VTA_13,trial_27_neu_13_f1_f2_acum_r2_l4_task_2_sess_1,,Picture,[246925.6751445],[0],3,2,0,0.5428546,f1_f2,,
LN_VTA_13,trial_32_los_12_f2_f1_acum_r2_l4_task_2_sess_1,,Picture,[246950.675723],[0],2,2,-1,1.0282307,f2_f1,,1
LN_VTA_13,trial_33_rew_7_f2_f1_acum_r2_l5_task_2_sess_1,,Picture,[246955.6752631],[0],1,2,1,0.61379085,f2_f1,1,
LN_VTA_13,trial_34_rew_8_f1_f2_acum_r3_l5_task_2_sess_1,,Picture,[246960.67556],[0],1,1,1,0.7233755,f1_f2,1,
LN_VTA_13,trial_35_rew_9_f1_f2_acum_r4_l5_task_2_sess_1,,Picture,[246965.6753858],[0],1,1,0,0.79162655,f1_f2,1,
LN_VTA_13,trial_36_los_13_f1_f2_acum_r4_l5_task_2_sess_1,,Picture,[246970.67588],[0],2,2,-1,1.22705465,f1_f2,,0
LN_VTA_13,trial_37_los_14_f1_f2_acum_r4_l6_task_2_sess_1,,Picture,[246975.6758321],[0],2,1,0,0.81035105,f1_f2,,1
LN_VTA_13,trial_40_los_15_f2_f1_acum_r4_l6_task_2_sess_1,,Picture,[246990.6758385],[0],2,1,-1,0.49900625,f2_f1,,0
LN_VTA_13,trial_41_neu_16_f2_f1_acum_r4_l7_task_2_sess_1,,Picture,[246995.6750118],[0],3,2,0,0.89117995,f2_f1,,
LN_VTA_13,trial_42_rew_11_f1_f2_acum_r4_l7_task_2_sess_1,,Picture,[247000.6757407],[0],1,1,1,1.2670272,f1_f2,1,
LN_VTA_13,trial_44_los_16_f2_f1_acum_r5_l7_task_2_sess_1,,Picture,[247010.675985],[0],2,1,0,0.4779911,f2_f1,,0
LN_VTA_13,trial_47_rew_12_f1_f2_acum_r5_l7_task_2_sess_1,,Picture,[247025.6754566],[0],1,1,0,0.60530015,f1_f2,1,
LN_VTA_13,trial_48_rew_13_f2_f1_acum_r5_l7_task_2_sess_1,,Picture,[247030.6756668],[0],1,2,0,1.06602365,f2_f1,1,
LN_VTA_13,trial_49_rew_14_f2_f1_acum_r5_l7_task_2_sess_1,,Picture,[247035.6753392],[0],1,1,1,1.44849485,f2_f1,0,
LN_VTA_13,trial_52_rew_16_f2_f1_acum_r6_l7_task_2_sess_1,,Picture,[247050.675564],[0],1,2,1,0.6302315,f2_f1,1,
LN_VTA_13,trial_53_rew_17_f2_f1_acum_r7_l7_task_2_sess_1,,Picture,[247055.6754439],[0],1,1,0,0.8393233,f2_f1,0,
LN_VTA_13,trial_55_los_18_f2_f1_acum_r7_l7_task_2_sess_1,,Picture,[247065.675773],[0],2,2,-1,0.9410854,f2_f1,,1
LN_VTA_13,trial_56_los_19_f1_f2_acum_r7_l8_task_2_sess_1,,Picture,[247070.6761419],[0],2,1,-1,0.0197718,f1_f2,,1
LN_VTA_13,trial_58_rew_19_f1_f2_acum_r7_l9_task_2_sess_1,,Picture,[247080.6755147],[0],1,2,0,0.6822926,f1_f2,0,
LN_VTA_13,trial_61_neu_21_f1_f2_acum_r7_l9_task_2_sess_1,,Picture,[247095.6763403],[0],3,2,0,1.3924583,f1_f2,,
LN_VTA_13,trial_62_neu_22_f2_f1_acum_r7_l9_task_2_sess_1,,Picture,[247100.6747384],[0],3,1,0,0.7030208,f2_f1,,
LN_VTA_13,trial_64_neu_23_f1_f2_acum_r7_l9_task_2_sess_1,,Picture,[247110.6747753],[0],3,2,0,0.48687585,f1_f2,,
LN_VTA_13,trial_67_rew_22_f2_f1_acum_r7_l9_task_2_sess_1,,Picture,[247125.6756253],[0],1,2,1,0.71212085,f2_f1,1,
LN_VTA_13,trial_68_los_22_f1_f2_acum_r8_l9_task_2_sess_1,,Picture,[247130.6759553],[0],2,1,0,0.82879735,f1_f2,,1
LN_VTA_13,trial_70_los_24_f2_f1_acum_r8_l9_task_2_sess_1,,Picture,[247140.6758913],[0],2,2,-1,0.6027784,f2_f1,,1
LN_VTA_13,trial_71_los_25_f1_f2_acum_r8_l10_task_2_sess_1,,Picture,[247145.6760936],[0],2,1,0,0.91578895,f1_f2,,1
LN_VTA_13,trial_74_los_26_f1_f2_acum_r8_l10_task_2_sess_1,,Picture,[247160.6759129],[0],2,2,0,0.5597731,f1_f2,,0
LN_VTA_13,trial_78_rew_25_f1_f2_acum_r8_l10_task_2_sess_1,,Picture,[247180.6755985],[0],1,1,1,1.1184654,f1_f2,1,
LN_VTA_13,trial_79_neu_27_f1_f2_acum_r9_l10_task_2_sess_1,,Picture,[247185.6751297],[0],3,2,0,0.7984725,f1_f2,,
LN_VTA_13,trial_80_neu_28_f1_f2_acum_r9_l10_task_2_sess_1,,Picture,[247190.6749731],[0],3,1,0,1.0625734,f1_f2,,
LN_VTA_13,trial_83_neu_30_f1_f2_acum_r9_l10_task_2_sess_1,,Picture,[247205.6751428],[0],3,2,0,0.5984892,f1_f2,,
LN_VTA_13,trial_84_neu_31_f2_f1_acum_r9_l10_task_2_sess_1,,Picture,[247210.6750181],[0],3,1,0,0.6096577,f2_f1,,
LN_VTA_13,trial_85_los_29_f2_f1_acum_r9_l10_task_2_sess_1,,Picture,[247215.6758551],[0],2,2,-1,0.18272035,f2_f1,,1
LN_VTA_13,trial_87_neu_33_f1_f2_acum_r9_l11_task_2_sess_1,,Picture,[247225.6748633],[0],3,2,0,1.4697109,f1_f2,,
LN_VTA_13,trial_88_los_30_f2_f1_acum_r9_l11_task_2_sess_1,,Picture,[247230.6759494],[0],2,2,-1,0.0180581,f2_f1,,1
LN_VTA_13,trial_89_rew_26_f2_f1_acum_r9_l12_task_2_sess_1,,Picture,[247235.6757887],[0],1,2,1,0.01805255,f2_f1,1,
LN_VTA_13,trial_90_los_31_f1_f2_acum_r10_l12_task_2_sess_1,,Picture,[247240.6760682],[0],2,2,0,0.0185501,f1_f2,,0
LN_VTA_13,trial_91_neu_34_f2_f1_acum_r10_l12_task_2_sess_1,,Picture,[247245.6757969],[0],3,1,0,1.01459755,f2_f1,,
LN_VTA_13,trial_92_los_32_f2_f1_acum_r10_l12_task_2_sess_1,,Picture,[247250.6759607],[0],2,2,-1,0.5556752,f2_f1,,1
LN_VTA_13,trial_93_rew_27_f2_f1_acum_r10_l13_task_2_sess_1,,Picture,[247255.6758072],[0],1,2,1,0.79363585,f2_f1,1,
LN_VTA_13,trial_94_rew_28_f1_f2_acum_r11_l13_task_2_sess_1,,Picture,[247260.6756326],[0],1,1,1,0.6983277,f1_f2,1,
